player_id,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
2644,P.J. Tucker,MIL,36,195.58,111.13004,Texas-Austin,USA,2006,2,35,52,3.7,3.9,1.2,-5.5,0.035,0.113,0.072,0.51,0.057,2020-21
436,David Duke Jr.,BKN,23,193.04,92.532768,Providence,USA,Undrafted,Undrafted,Undrafted,23,3.7,1.3,0.9,-6.3,0.049,0.078,0.187,0.49700000000000005,0.145,2022-23
9224,Xavier Cooks,WAS,27,203.2,83.007336,Winthrop,Australia,Undrafted,Undrafted,Undrafted,10,3.8,3.8,0.6,7.4,0.113,0.152,0.127,0.586,0.061,2022-23
654,Ersan Ilyasova,UTA,34,205.74,106.59411999999999,None,Turkey,2005,2,36,17,3.8,1.7,0.2,6.7,0.047,0.14300000000000002,0.19,0.578,0.04,2020-21
9308,Luke Kornet,BOS,27,218.44,113.398,Vanderbilt,USA,Undrafted,Undrafted,Undrafted,69,3.8,2.9,0.8,3.9,0.106,0.125,0.111,0.6970000000000001,0.093,2022-23
412,Dante Exum,HOU,25,195.58,97.068688,None,Australia,2014,1,5,6,3.8,2.8,2.2,3.6,0.015,0.129,0.11900000000000001,0.428,0.155,2020-21
417,DaQuan Jeffries,SAC,22,195.58,104.32616,Tulsa,USA,Undrafted,Undrafted,Undrafted,13,3.8,1.4,0.5,3,0.021,0.105,0.129,0.586,0.06,2019-20
13,Aaron Nesmith,BOS,22,195.58,97.52228000000001,Vanderbilt,USA,2020,1,14,52,3.8,1.7,0.4,3,0.025,0.11699999999999999,0.16399999999999998,0.507,0.057,2021-22
9123,Jordan McLaughlin,MIN,26,180.34,83.91452,Southern California,USA,Undrafted,Undrafted,Undrafted,62,3.8,1.5,2.9,2.4,0.023,0.075,0.115,0.535,0.258,2021-22
4507,Markieff Morris,DAL,33,205.74,111.13004,Kansas,USA,2011,1,13,35,3.8,2,0.9,1.7,0.037000000000000005,0.15,0.159,0.5529999999999999,0.114,2022-23
693,Furkan Korkmaz,PHI,25,200.66,91.625584,None,Turkey,2016,1,26,37,3.8,1.1,0.6,1.4,0.017,0.099,0.17600000000000002,0.552,0.091,2022-23
6714,Skylar Mays,ATL,23,193.04,92.98635999999999,Louisiana State,USA,2020,2,50,33,3.8,1.1,0.9,1.4,0.037000000000000005,0.095,0.18600000000000003,0.569,0.18,2020-21
6459,Jaylen Nowell,MIN,20,193.04,91.171992,Washington,USA,2019,2,43,15,3.8,0.9,1.3,1.2,0.016,0.065,0.165,0.47100000000000003,0.19399999999999998,2019-20
619,Dyson Daniels,NOP,20,200.66,90.264808,None,Australia,2022,1,8,59,3.8,3.2,2.3,0.4,0.035,0.14,0.113,0.503,0.172,2022-23
926,Jamorko Pickett,DET,24,205.74,93.439952,Georgetown,USA,Undrafted,Undrafted,Undrafted,13,3.8,2.5,0.5,0.3,0.032,0.141,0.133,0.491,0.057,2021-22
6835,Jared Butler,UTA,21,190.5,87.543256,Baylor,USA,2021,2,40,42,3.8,1.1,1.5,-0.1,0.013999999999999999,0.102,0.221,0.509,0.258,2021-22
427,Darius Days,HOU,23,200.66,111.13004,Louisiana State,USA,Undrafted,Undrafted,Undrafted,4,3.8,1.5,0.3,-0.2,0.034,0.22699999999999998,0.21,0.5820000000000001,0.067,2022-23
6547,Tremont Waters,BOS,23,177.8,79.3786,Louisiana State,USA,2019,2,51,26,3.8,0.8,2.4,-2,0.021,0.062,0.204,0.541,0.38,2020-21
9024,Nathan Knight,ATL,23,208.28,114.758776,William & Mary,USA,Undrafted,Undrafted,Undrafted,33,3.8,2.2,0.2,-4.3,0.093,0.155,0.207,0.499,0.045,2020-21
227,Caleb Houstan,ORL,20,203.2,92.98635999999999,Michigan,Canada,2022,2,32,51,3.8,1.9,0.6,-5.3,0.040999999999999995,0.083,0.107,0.508,0.051,2022-23
9153,Malcolm Hill,CHI,26,198.12,99.79024,Illinois,USA,Undrafted,Undrafted,Undrafted,19,3.8,1.8,0.4,-7.3,0.051,0.11800000000000001,0.11800000000000001,0.619,0.05,2021-22
6921,JT Thor,CHA,20,205.74,92.079176,Auburn,USA,2021,2,37,69,3.8,2.2,0.5,-7.5,0.035,0.115,0.13,0.506,0.054000000000000006,2022-23
5908,Thon Maker,CLE,24,213.36,100.243832,None,South Sudan,2016,1,10,8,3.8,2.3,0.5,-10.9,0.093,0.11800000000000001,0.145,0.657,0.1,2020-21
6574,Matisse Thybulle,PHI,24,195.58,91.171992,Washington,USA,2019,1,20,65,3.9,1.9,1,4.6,0.023,0.07,0.09,0.508,0.064,2020-21
11,Aaron Holiday,ATL,26,182.88,83.91452,UCLA,USA,2018,1,23,63,3.9,1.2,1.4,0.9,0.027999999999999997,0.059000000000000004,0.129,0.528,0.135,2022-23
8889,Marko Guduric,MEM,25,198.12,91.171992,None,Serbia,Undrafted,Undrafted,Undrafted,44,3.9,1.7,1,-2.6,0.027999999999999997,0.115,0.168,0.514,0.127,2019-20
6358,Kevin Knox II,NYK,21,200.66,97.52228000000001,Kentucky,USA,2018,1,9,42,3.9,1.5,0.5,-3.5,0.02,0.10099999999999999,0.152,0.537,0.064,2020-21
6099,Terrance Ferguson,OKC,22,198.12,86.18248,None,USA,2017,1,21,56,3.9,1.3,0.9,-4,0.019,0.039,0.092,0.48100000000000004,0.055,2019-20
199,Brodric Thomas,CLE,24,195.58,83.91452,Truman State,USA,Undrafted,Undrafted,Undrafted,32,3.9,1.7,0.9,-4.5,0.019,0.107,0.158,0.48700000000000004,0.115,2020-21
360,Cristiano Felicio,CHI,27,208.28,122.46983999999999,None,Brazil,Undrafted,Undrafted,Undrafted,22,3.9,4.6,0.7,-7.7,0.14400000000000002,0.139,0.088,0.6709999999999999,0.053,2019-20
6562,Justin James,SAC,24,200.66,86.18248,Wyoming,USA,2019,2,40,36,3.9,0.8,0.6,-8.5,0.027000000000000003,0.067,0.192,0.5479999999999999,0.109,2020-21
214,Bruno Fernando,ATL,24,208.28,108.86208,Maryland,Angola,2019,2,34,39,3.9,3.5,0.8,-8.9,0.12300000000000001,0.19,0.159,0.5710000000000001,0.11699999999999999,2022-23
850,Jabari Walker,POR,20,200.66,90.7184,Colorado,USA,2022,2,57,56,3.9,2.3,0.6,-9,0.074,0.135,0.16399999999999998,0.496,0.08,2022-23
570,Dominick Barlow,SAS,20,205.74,97.52228000000001,None,USA,Undrafted,Undrafted,Undrafted,28,3.9,3.6,0.9,-10.7,0.1,0.131,0.107,0.5670000000000001,0.079,2022-23
9145,Mac McClung,LAL,23,187.96,83.91452,Texas Tech,USA,Undrafted,Undrafted,Undrafted,2,4,1.5,0.5,19.2,0,0.107,0.16399999999999998,0.621,0.059000000000000004,2021-22
78,Andre Iguodala,GSW,38,198.12,97.52228000000001,Arizona,USA,2004,1,9,31,4,3.2,3.7,8.7,0.035,0.11699999999999999,0.113,0.478,0.263,2021-22
9216,Olivier Sarr,OKC,24,210.82,108.86208,Kentucky,France,Undrafted,Undrafted,Undrafted,9,4,3.4,0.4,6.8,0.09,0.147,0.13,0.544,0.048,2022-23
297,Chris Chiozza,BKN,25,180.34,79.3786,Florida,USA,Undrafted,Undrafted,Undrafted,22,4,1.1,3,3,0.012,0.088,0.2,0.461,0.382,2020-21
9154,Matt Thomas,CHI,27,190.5,86.18248,Iowa State,USA,Undrafted,Undrafted,Undrafted,40,4,1.3,0.5,1.1,0.007,0.096,0.13699999999999998,0.564,0.059000000000000004,2021-22
336,Cody Martin,CHA,25,195.58,92.98635999999999,Nevada-Reno,USA,2019,2,36,52,4,3.1,1.7,1,0.059000000000000004,0.126,0.12300000000000001,0.5,0.138,2020-21
632,Elie Okobo,PHX,22,190.5,86.18248,None,France,2018,2,31,55,4,1.6,2.1,-3.2,0.022000000000000002,0.102,0.147,0.516,0.22699999999999998,2019-20
261,Carsen Edwards,BOS,23,180.34,90.7184,Purdue,USA,2019,2,33,31,4,0.8,0.5,-4.1,0.01,0.084,0.187,0.527,0.075,2020-21
1899,Trevor Ariza,LAL,37,203.2,97.52228000000001,UCLA,USA,2004,2,43,24,4,3.4,1.1,-5.3,0.02,0.151,0.11,0.449,0.079,2021-22
373,Daishen Nix,HOU,21,193.04,102.511792,None,USA,Undrafted,Undrafted,Undrafted,57,4,1.7,2.3,-8.2,0.018000000000000002,0.091,0.149,0.447,0.191,2022-23
148,Blake Griffin,BOS,34,205.74,113.398,Oklahoma,USA,2009,1,1,41,4.1,3.8,1.5,9.9,0.079,0.195,0.125,0.59,0.142,2022-23
432,Darius Miller,OKC,31,198.12,102.0582,Kentucky,USA,2012,2,46,18,4.1,1.3,1.2,7.2,0.011000000000000001,0.10300000000000001,0.127,0.685,0.151,2020-21
5659,Kevon Looney,GSW,25,205.74,100.697424,UCLA,USA,2015,1,30,61,4.1,5.3,2,6,0.098,0.165,0.092,0.575,0.132,2020-21
100,Anthony Gill,WAS,29,200.66,104.32616,Virginia,USA,Undrafted,Undrafted,Undrafted,44,4.1,1.9,0.6,5.8,0.075,0.11199999999999999,0.138,0.682,0.08,2021-22
680,Frank Ntilikina,DAL,23,193.04,90.7184,None,France,2017,1,8,58,4.1,1.4,1.2,4.3,0.016,0.094,0.165,0.513,0.149,2021-22
6336,Jevon Carter,PHX,25,185.42,90.7184,West Virginia,USA,2018,2,32,60,4.1,1.5,1.2,3.3,0.022000000000000002,0.107,0.146,0.5479999999999999,0.136,2020-21
9174,Juan Toscano-Anderson,GSW,29,198.12,94.800728,Marquette,USA,Undrafted,Undrafted,Undrafted,73,4.1,2.4,1.7,2.9,0.03,0.14300000000000002,0.14400000000000002,0.561,0.18,2021-22
6722,Obi Toppin,NYK,23,205.74,99.79024,Dayton,USA,2020,1,8,62,4.1,2.2,0.5,2.7,0.037000000000000005,0.155,0.157,0.574,0.065,2020-21
6874,Santi Aldama,MEM,21,210.82,97.52228000000001,Loyola-Maryland,Spain,2021,1,30,32,4.1,2.7,0.7,1.3,0.077,0.15,0.174,0.452,0.08,2021-22
914,James Ennis III,DEN,31,198.12,97.52228000000001,Cal State-Long Beach,USA,2013,2,50,7,4.1,1.7,0.4,0.9,0.086,0.121,0.20600000000000002,0.5529999999999999,0.081,2021-22
6154,Vlatko Cancar,DEN,25,203.2,107.047712,None,Slovenia,2017,2,49,15,4.1,2.1,1.1,0.8,0.040999999999999995,0.133,0.131,0.657,0.139,2021-22
9287,Kevon Harris,ORL,26,198.12,97.975872,Stephen F. Austin,USA,Undrafted,Undrafted,Undrafted,34,4.1,2.1,0.5,0.3,0.057,0.092,0.129,0.564,0.049,2022-23
6662,Matisse Thybulle,POR,26,195.58,91.171992,Washington,USA,2019,1,20,71,4.1,2,0.7,-0.5,0.032,0.085,0.102,0.552,0.059000000000000004,2022-23
8990,Paul Watson,TOR,26,198.12,95.25432,Fresno State,USA,Undrafted,Undrafted,Undrafted,27,4.1,1.7,0.6,-1.7,0.012,0.129,0.133,0.649,0.081,2020-21
418,DaQuan Jeffries,SAS,23,195.58,104.32616,Tulsa,USA,Undrafted,Undrafted,Undrafted,31,4.1,2.3,0.7,-4.5,0.036000000000000004,0.10300000000000001,0.114,0.514,0.059000000000000004,2020-21
9163,Markus Howard,DEN,23,177.8,79.3786,Marquette,USA,Undrafted,Undrafted,Undrafted,31,4.1,0.4,0.2,-4.9,0.01,0.064,0.264,0.5670000000000001,0.068,2021-22
3425,Serge Ibaka,MIL,33,210.82,106.59411999999999,None,Democratic Republic of the Congo,2008,1,24,16,4.1,2.8,0.3,-6.5,0.073,0.153,0.159,0.5529999999999999,0.036000000000000004,2022-23
6726,Nico Mannion,GSW,20,187.96,86.18248,Arizona,Italy,2020,2,48,30,4.1,1.5,2.3,-9.4,0.016,0.107,0.18600000000000003,0.48700000000000004,0.27,2020-21
9131,Mychal Mulder,MIA,28,190.5,88.45044,Kentucky,Canada,Undrafted,Undrafted,Undrafted,17,4.1,1.4,0.3,-10.3,0.007,0.089,0.153,0.43799999999999994,0.031,2021-22
9002,Lamar Stevens,CLE,23,198.12,104.32616,Penn State,USA,Undrafted,Undrafted,Undrafted,40,4.1,2.4,0.6,-10.4,0.044000000000000004,0.145,0.152,0.521,0.079,2020-21
821,Isaiah Roby,NYK,25,203.2,104.32616,Nebraska,USA,2019,2,45,42,4.1,2.6,0.9,-10.4,0.04,0.188,0.17300000000000001,0.49700000000000005,0.114,2022-23
835,Ish Wainright,PHX,28,195.58,113.398,Baylor,USA,Undrafted,Undrafted,Undrafted,60,4.2,2.3,0.9,6.1,0.045,0.097,0.11699999999999999,0.522,0.075,2022-23
8863,Ryan Broekhoff,PHI,29,198.12,97.52228000000001,Valparaiso,Australia,Undrafted,Undrafted,Undrafted,17,4.2,2.5,0.6,2.1,0.025,0.20199999999999999,0.155,0.568,0.083,2019-20
4806,Mike Scott,PHI,32,200.66,107.501304,Virginia,USA,2012,2,43,51,4.2,2.4,0.8,-0.2,0.012,0.129,0.11599999999999999,0.49200000000000005,0.064,2020-21
6783,Paul Reed,PHI,24,205.74,95.25432,DePaul,USA,2020,2,58,69,4.2,3.8,0.4,-0.4,0.147,0.207,0.152,0.62,0.051,2022-23
9138,Rayjon Tucker,MIL,24,190.5,94.800728,Arkansas-Little Rock,USA,Undrafted,Undrafted,Undrafted,5,4.2,1.6,2,-2.7,0.051,0.076,0.075,0.8690000000000001,0.172,2021-22
6414,Jevon Carter,MIL,26,185.42,90.7184,West Virginia,USA,2018,2,32,66,4.2,1.7,1.5,-3,0.013999999999999999,0.097,0.135,0.531,0.14800000000000002,2021-22
43,Alen Smailagic,GSW,19,208.28,97.52228000000001,None,Serbia,2019,2,39,14,4.2,1.9,0.9,-3,0.077,0.11,0.175,0.61,0.133,2019-20
25,Admiral Schofield,ORL,26,195.58,109.315672,Tennessee,United Kingdom,2019,2,42,37,4.2,1.7,0.8,-8.3,0.047,0.092,0.139,0.5870000000000001,0.10300000000000001,2022-23
795,Iman Shumpert,BKN,30,195.58,96.16150400000001,Georgia Tech,USA,2011,1,17,13,4.2,2.6,0.9,-9,0.035,0.092,0.134,0.40299999999999997,0.078,2019-20
6777,Sam Merrill,MEM,26,193.04,92.98635999999999,Utah State,USA,2020,2,60,6,4.2,1.2,0.7,-11.1,0.012,0.107,0.17800000000000002,0.485,0.10800000000000001,2021-22
152,Boban Marjanovic,DAL,33,220.98,131.54168,None,Serbia,Undrafted,Undrafted,Undrafted,23,4.3,1.7,0.1,12.8,0.066,0.228,0.311,0.615,0.044000000000000004,2021-22
9193,Trevelin Queen,HOU,25,198.12,86.18248,New Mexico State,USA,Undrafted,Undrafted,Undrafted,10,4.3,1.6,0.4,5.6,0.091,0.134,0.21899999999999997,0.619,0.074,2021-22
9212,Moses Brown,BKN,23,218.44,111.13004,UCLA,USA,Undrafted,Undrafted,Undrafted,36,4.3,3.9,0.1,3.5,0.165,0.262,0.188,0.607,0.021,2022-23
142,Bismack Biyombo,PHX,30,203.2,115.66596000000001,None,DRC,2011,1,7,61,4.3,4.3,0.9,3.1,0.093,0.184,0.136,0.555,0.089,2022-23
8928,John Konchar,MEM,25,195.58,95.25432,Indiana-Purdue Fort Wayne,USA,Undrafted,Undrafted,Undrafted,43,4.3,3,1.1,2.1,0.057,0.161,0.124,0.608,0.111,2020-21
8880,Troy Daniels,DEN,28,193.04,90.7184,Virginia Commonwealth,USA,Undrafted,Undrafted,Undrafted,47,4.3,1.1,0.4,0.4,0.02,0.068,0.155,0.518,0.047,2019-20
6374,Troy Brown Jr.,CHI,22,198.12,97.52228000000001,Oregon,USA,2018,1,15,66,4.3,3.1,1,-2.3,0.038,0.154,0.11800000000000001,0.525,0.082,2021-22
6767,Malachi Flynn,TOR,24,185.42,79.3786,San Diego State,USA,2020,1,29,44,4.3,1.4,1.6,-2.6,0.016,0.097,0.157,0.488,0.185,2021-22
9161,Mamadi Diakite,OKC,25,205.74,103.418976,Virginia,Guinea,Undrafted,Undrafted,Undrafted,13,4.3,4.5,0.2,-3.2,0.084,0.21600000000000003,0.136,0.54,0.018000000000000002,2021-22
9040,Yuta Watanabe,TOR,27,205.74,97.52228000000001,George Washington,Japan,Undrafted,Undrafted,Undrafted,38,4.3,2.4,0.6,-3.9,0.035,0.158,0.161,0.524,0.067,2021-22
274,Chandler Hutchison,WAS,25,198.12,95.25432,Boise State,USA,2018,1,22,25,4.3,3.1,0.7,-5.2,0.016,0.195,0.155,0.469,0.061,2020-21
33,Al-Farouq Aminu,ORL,29,203.2,99.79024,Wake Forest,USA,2010,1,8,18,4.3,4.8,1.2,-5.4,0.053,0.158,0.127,0.395,0.088,2019-20
211,Bruno Fernando,ATL,21,205.74,108.86208,Maryland,Angola,2019,2,34,56,4.3,3.5,0.9,-5.6,0.085,0.179,0.147,0.542,0.10099999999999999,2019-20
9129,Moses Brown,CLE,22,218.44,111.13004,UCLA,USA,Undrafted,Undrafted,Undrafted,40,4.3,3.4,0,-6.2,0.11,0.257,0.19899999999999998,0.612,0.005,2021-22
474,DeAndre Jordan,PHI,33,210.82,120.20188,Texas A&M,USA,2008,2,35,48,4.3,5.5,0.4,-10.8,0.127,0.262,0.132,0.6409999999999999,0.051,2021-22
745,Goga Bitadze,ORL,23,210.82,113.398,None,Georgia,2019,1,18,38,4.4,3.6,1,3.7,0.12300000000000001,0.16699999999999998,0.147,0.5820000000000001,0.122,2022-23
3816,Taj Gibson,NYK,37,205.74,105.23334399999999,Southern California,USA,2009,1,26,52,4.4,4.4,0.6,3.3,0.088,0.139,0.099,0.606,0.05,2021-22
488,Delon Wright,ATL,30,195.58,83.91452,Utah,USA,2015,1,20,77,4.4,2.9,2.4,2.8,0.035,0.11599999999999999,0.10099999999999999,0.5760000000000001,0.17800000000000002,2021-22
9215,Omer Yurtseven,MIA,25,210.82,124.7378,Georgetown,Turkey,Undrafted,Undrafted,Undrafted,9,4.4,2.6,0.2,1.7,0.089,0.179,0.159,0.675,0.035,2022-23
91,Ante Zizic,CLE,23,208.28,120.655472,None,Croatia,2016,1,23,22,4.4,3,0.3,1.3,0.084,0.21100000000000002,0.168,0.597,0.038,2019-20
448,Davon Reed,DEN,27,195.58,93.439952,Miami,USA,2017,2,32,48,4.4,2.3,1.1,0.3,0.021,0.14,0.11699999999999999,0.624,0.115,2021-22
848,Jabari Parker,BOS,27,200.66,111.13004,Duke,USA,2014,1,2,12,4.4,2.3,0.5,-0.8,0.042,0.18,0.191,0.632,0.094,2021-22
8872,Yogi Ferrell,SAC,27,182.88,80.73937600000001,Indiana,USA,Undrafted,Undrafted,Undrafted,50,4.4,1,1.4,-1.8,0.011000000000000001,0.085,0.185,0.528,0.196,2019-20
77,Andre Iguodala,MIA,37,198.12,97.52228000000001,Arizona,USA,2004,1,9,63,4.4,3.5,2.3,-2.5,0.03,0.134,0.109,0.519,0.153,2020-21
8977,Yuta Watanabe,TOR,26,205.74,97.52228000000001,George Washington,Japan,Undrafted,Undrafted,Undrafted,50,4.4,3.2,0.8,-2.7,0.046,0.171,0.121,0.565,0.079,2020-21
5944,Timothe Luwawu-Cabarrot,ATL,27,200.66,97.52228000000001,None,France,2016,1,24,52,4.4,1.6,0.8,-3.5,0.024,0.094,0.135,0.556,0.08,2021-22
6857,Moses Moody,GSW,20,195.58,95.707912,Arkansas,USA,2021,1,14,52,4.4,1.5,0.4,-4,0.027999999999999997,0.098,0.14800000000000002,0.573,0.055999999999999994,2021-22
27,AJ Green,MIL,23,195.58,86.18248,Northern Iowa,USA,Undrafted,Undrafted,Undrafted,35,4.4,1.3,0.6,-4.9,0.016,0.105,0.159,0.607,0.092,2022-23
786,Haywood Highsmith,MIA,26,195.58,99.79024,Wheeling Jesuit,USA,2018,Undrafted,Undrafted,54,4.4,3.5,0.8,-5.2,0.055,0.135,0.121,0.517,0.065,2022-23
3008,Thaddeus Young,TOR,35,203.2,106.59411999999999,Georgia Tech,USA,2007,1,12,54,4.4,3.1,1.4,-5.6,0.083,0.136,0.131,0.573,0.133,2022-23
6667,Jarrett Culver,ATL,24,198.12,88.45044,Texas Tech,USA,2019,1,6,10,4.4,3.8,0.6,-5.7,0.065,0.21899999999999997,0.16399999999999998,0.452,0.055,2022-23
8878,Treveon Graham,ATL,26,195.58,99.336648,Va Commonwealth,USA,Undrafted,Undrafted,Undrafted,55,4.4,2.7,0.8,-6.2,0.05,0.099,0.13,0.456,0.069,2019-20
34,Al-Farouq Aminu,CHI,30,203.2,99.79024,Wake Forest,USA,2010,1,8,23,4.4,4.8,1.3,-6.2,0.05,0.2,0.138,0.469,0.10099999999999999,2020-21
5657,Stanley Johnson,TOR,25,198.12,109.769264,Arizona,USA,2015,1,8,61,4.4,2.5,1.5,-6.4,0.027000000000000003,0.128,0.13,0.519,0.127,2020-21
8805,Khem Birch,ORL,27,205.74,105.68693600000002,UNLV,Canada,Undrafted,Undrafted,Undrafted,48,4.4,4.6,1,-7.1,0.089,0.14400000000000002,0.10099999999999999,0.5660000000000001,0.079,2019-20
3433,JaVale McGee,DAL,35,213.36,122.46983999999999,Nevada,USA,2008,1,18,42,4.4,2.5,0.3,-7.3,0.086,0.19899999999999998,0.214,0.65,0.051,2022-23
852,Jacob Evans,MIN,23,193.04,95.25432,Cincinnati,USA,2018,1,28,29,4.4,1.4,1.1,-11,0.019,0.077,0.16699999999999998,0.436,0.12,2019-20
9012,Kelan Martin,IND,25,195.58,104.32616,Butler,USA,Undrafted,Undrafted,Undrafted,35,4.5,2.2,0.5,15.6,0.052000000000000005,0.159,0.19899999999999998,0.551,0.071,2020-21
358,Courtney Lee,DAL,34,195.58,97.52228000000001,Western Kentucky,USA,2008,1,22,24,4.5,1.3,0.5,6.7,0.019,0.07,0.11599999999999999,0.629,0.044000000000000004,2019-20
5103,Solomon Hill,ATL,30,198.12,102.511792,Arizona,USA,2013,1,23,71,4.5,3,1.1,1,0.027999999999999997,0.111,0.102,0.498,0.065,2020-21
6611,Romeo Langford,SAS,22,195.58,97.975872,Indiana,USA,2019,1,14,48,4.5,2.3,0.4,1,0.035,0.092,0.12300000000000001,0.52,0.04,2021-22
9180,Khem Birch,TOR,29,205.74,105.68693600000002,UNLV,Canada,Undrafted,Undrafted,Undrafted,55,4.5,4.3,1,-0.1,0.11199999999999999,0.128,0.10800000000000001,0.534,0.074,2021-22
5941,Marquese Chriss,DAL,24,205.74,108.86208,Washington,USA,2016,1,8,34,4.5,3,0.5,-2.1,0.096,0.19699999999999998,0.205,0.518,0.079,2021-22
5608,Jerian Grant,WAS,27,193.04,89.811216,Notre Dame,USA,2015,1,19,6,4.5,1,1.5,-3.6,0.022000000000000002,0.055999999999999994,0.166,0.449,0.161,2019-20
8862,Ryan Arcidiacono,CHI,26,190.5,88.45044,Villanova,USA,Undrafted,Undrafted,Undrafted,58,4.5,1.9,1.7,-4,0.019,0.098,0.121,0.551,0.14300000000000002,2019-20
5398,Rodney Hood,TOR,28,203.2,94.34713599999999,Duke,USA,2014,1,23,55,4.5,1.9,1,-6.6,0.023,0.084,0.139,0.452,0.083,2020-21
411,Dante Exum,CLE,24,195.58,97.068688,None,Australia,2014,1,5,35,4.5,1.9,1.1,-8.8,0.024,0.109,0.145,0.5760000000000001,0.124,2019-20
9292,Justin Holiday,DAL,34,198.12,81.64656,Washington,USA,Undrafted,Undrafted,Undrafted,46,4.5,1.2,0.9,-9.1,0.007,0.067,0.132,0.494,0.08,2022-23
6815,Kira Lewis Jr.,NOP,22,185.42,77.11064,Alabama,USA,2020,1,13,25,4.6,1.3,0.9,11.2,0.021,0.109,0.192,0.584,0.13699999999999998,2022-23
721,Gary Payton II,GSW,30,187.96,88.45044,Oregon State,USA,Undrafted,Undrafted,Undrafted,22,4.6,3.1,1.4,5.4,0.069,0.121,0.10099999999999999,0.701,0.106,2022-23
873,JaKarr Sampson,IND,27,200.66,97.068688,St. John's,USA,Undrafted,Undrafted,Undrafted,34,4.6,2.6,0.6,1.9,0.042,0.141,0.126,0.615,0.057999999999999996,2019-20
874,JaKarr Sampson,IND,28,200.66,97.068688,St. John's,USA,Undrafted,Undrafted,Undrafted,29,4.6,2.7,0.1,1.1,0.08,0.145,0.177,0.5329999999999999,0.017,2020-21
5888,Patrick McCaw,TOR,24,200.66,82.10015200000001,UNLV,USA,2016,2,38,37,4.6,2.3,2.1,0.6,0.02,0.068,0.093,0.5,0.11800000000000001,2019-20
6141,Semi Ojeleye,BOS,26,198.12,108.86208,Southern Methodist,USA,2017,2,37,56,4.6,2.6,0.7,-0.2,0.032,0.121,0.114,0.5529999999999999,0.054000000000000006,2020-21
6320,Rodions Kurucs,BKN,22,205.74,103.418976,None,Latvia,2018,2,40,47,4.6,2.9,1.1,-1.4,0.033,0.141,0.142,0.555,0.105,2019-20
76,Andre Iguodala,MIA,36,198.12,97.52228000000001,Arizona,USA,2004,1,9,21,4.6,3.7,2.4,-1.9,0.04,0.132,0.121,0.507,0.18100000000000002,2019-20
6568,Nassir Little,POR,21,195.58,99.79024,North Carolina,USA,2019,1,25,48,4.6,2.7,0.5,-2.2,0.046,0.14400000000000002,0.135,0.589,0.049,2020-21
6819,Malachi Flynn,TOR,25,185.42,79.3786,San Diego State,USA,2020,1,29,53,4.6,1.4,1.3,-3.5,0.019,0.097,0.168,0.479,0.145,2022-23
4820,Maurice Harkless,SAC,29,200.66,99.79024,St. John's,USA,2012,1,15,47,4.6,2.4,0.5,-4.2,0.013999999999999999,0.114,0.11199999999999999,0.561,0.035,2021-22
447,Davis Bertans,DAL,30,208.28,102.0582,None,Latvia,2011,2,42,45,4.6,1.2,0.5,-4.3,0.02,0.086,0.155,0.618,0.065,2022-23
6417,Svi Mykhailiuk,TOR,25,200.66,92.98635999999999,Kansas,Ukraine,2018,2,47,56,4.6,1.6,0.8,-5.9,0.024,0.10099999999999999,0.161,0.509,0.094,2021-22
910,James Bouknight,CHA,21,193.04,86.18248,Connecticut,USA,2021,1,11,31,4.6,1.7,0.8,-6.2,0.064,0.09,0.226,0.45899999999999996,0.132,2021-22
6718,Onyeka Okongwu,ATL,20,203.2,106.59411999999999,Southern California,USA,2020,1,6,50,4.6,3.3,0.4,-6.3,0.1,0.172,0.141,0.655,0.047,2020-21
377,Dalano Banton,TOR,23,200.66,92.532768,Nebraska,Canada,2021,2,46,31,4.6,1.5,1.2,-6.5,0.036000000000000004,0.13,0.22899999999999998,0.505,0.20199999999999999,2022-23
53,Alfonzo McKinnie,CLE,27,200.66,97.52228000000001,Wisconsin-Green Bay,USA,Undrafted,Undrafted,Undrafted,40,4.6,2.8,0.4,-7.4,0.061,0.131,0.147,0.493,0.032,2019-20
806,Isaiah Hartenstein,HOU,22,213.36,113.398,None,Germany,2017,2,43,23,4.7,3.9,0.8,8.7,0.107,0.2,0.14400000000000002,0.674,0.095,2019-20
243,Cameron McGriff,POR,24,200.66,99.79024,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,3,4.7,5,1,7.3,0.098,0.209,0.122,0.47,0.086,2021-22
467,Dean Wade,CLE,26,205.74,103.418976,Kansas State,USA,Undrafted,Undrafted,Undrafted,44,4.7,3.4,0.8,6.5,0.023,0.146,0.1,0.55,0.055999999999999994,2022-23
151,Boban Marjanovic,DAL,32,223.52,131.54168,None,Serbia,Undrafted,Undrafted,Undrafted,33,4.7,3.9,0.3,5.9,0.159,0.29100000000000004,0.231,0.562,0.06,2020-21
6349,Troy Brown Jr.,CHI,21,198.12,97.52228000000001,Oregon,USA,2018,1,15,34,4.7,3.1,0.9,3.1,0.039,0.158,0.141,0.525,0.076,2020-21
6503,Matisse Thybulle,PHI,23,195.58,91.171992,Washington,USA,2019,1,20,65,4.7,1.6,1.2,2.4,0.033,0.049,0.10800000000000001,0.539,0.081,2019-20
